Overall accuracy,Unknown classes overall_acc,Per class accuracy
0.03942857142857143,0.04428571428571429,"[0.1, 0.014285714285714285, 0.02857142857142857, 0.12857142857142856, 0.02857142857142857, 0.014285714285714285, 0.014285714285714285, 0.04285714285714286, 0.05714285714285714, 0.014285714285714285, 0.014285714285714285, 0.014285714285714285, 0.04285714285714286, 0.014285714285714285, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.07142857142857142, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.05714285714285714, 0.02857142857142857, 0.014285714285714285, 0.05714285714285714, 0.014285714285714285, 0.014285714285714285, 0.014285714285714285, 0.02857142857142857, 0.04285714285714286, 0.014285714285714285, 0.04285714285714286, 0.05714285714285714, 0.014285714285714285, 0.02857142857142857, 0.05714285714285714, 0.1, 0.02857142857142857, 0.014285714285714285, 0.014285714285714285, 0.04285714285714286, 0.08571428571428572, 0.02857142857142857, 0.02857142857142857, 0.014285714285714285, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.0, 0.02857142857142857, 0.014285714285714285, 0.12857142857142856, 0.08571428571428572, 0.08571428571428572, 0.04285714285714286, 0.04285714285714286, 0.04285714285714286, 0.014285714285714285, 0.05714285714285714, 0.02857142857142857, 0.05714285714285714, 0.014285714285714285, 0.05714285714285714, 0.05714285714285714, 0.014285714285714285, 0.02857142857142857, 0.02857142857142857, 0.014285714285714285, 0.014285714285714285, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.08571428571428572, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.04285714285714286, 0.02857142857142857, 0.014285714285714285, 0.02857142857142857, 0.07142857142857142, 0.05714285714285714, 0.08571428571428572, 0.014285714285714285, 0.0, 0.02857142857142857, 0.05714285714285714, 0.04285714285714286, 0.04285714285714286, 0.014285714285714285, 0.1, 0.04285714285714286, 0.04285714285714286, 0.2571428571428571, 0.014285714285714285, 0.04285714285714286, 0.02857142857142857, 0.014285714285714285]"
