Overall accuracy,Unknown classes overall_acc,Per class accuracy
0.025,0.025111111111111112,"[0.06666666666666667, 0.03333333333333333, 0.011111111111111112, 0.022222222222222223, 0.03333333333333333, 0.011111111111111112, 0.03333333333333333, 0.011111111111111112, 0.011111111111111112, 0.03333333333333333, 0.0, 0.06666666666666667, 0.0, 0.0, 0.011111111111111112, 0.03333333333333333, 0.022222222222222223, 0.011111111111111112, 0.044444444444444446, 0.022222222222222223, 0.011111111111111112, 0.011111111111111112, 0.011111111111111112, 0.011111111111111112, 0.0, 0.022222222222222223, 0.022222222222222223, 0.011111111111111112, 0.044444444444444446, 0.022222222222222223, 0.05555555555555555, 0.0, 0.044444444444444446, 0.022222222222222223, 0.0, 0.011111111111111112, 0.011111111111111112, 0.06666666666666667, 0.07777777777777778, 0.022222222222222223, 0.022222222222222223, 0.03333333333333333, 0.022222222222222223, 0.022222222222222223, 0.03333333333333333, 0.05555555555555555, 0.011111111111111112, 0.022222222222222223, 0.011111111111111112, 0.05555555555555555, 0.011111111111111112, 0.022222222222222223, 0.022222222222222223, 0.08888888888888889, 0.03333333333333333, 0.011111111111111112, 0.0, 0.011111111111111112, 0.011111111111111112, 0.044444444444444446, 0.011111111111111112, 0.022222222222222223, 0.05555555555555555, 0.044444444444444446, 0.05555555555555555, 0.011111111111111112, 0.03333333333333333, 0.1, 0.0, 0.06666666666666667, 0.011111111111111112, 0.05555555555555555, 0.011111111111111112, 0.03333333333333333, 0.05555555555555555, 0.011111111111111112, 0.022222222222222223, 0.022222222222222223, 0.022222222222222223, 0.044444444444444446, 0.022222222222222223, 0.0, 0.05555555555555555, 0.0, 0.011111111111111112, 0.011111111111111112, 0.011111111111111112, 0.0, 0.03333333333333333, 0.022222222222222223, 0.011111111111111112, 0.011111111111111112, 0.011111111111111112, 0.011111111111111112, 0.011111111111111112, 0.011111111111111112, 0.044444444444444446, 0.022222222222222223, 0.011111111111111112, 0.0]"
