Overall accuracy,Unknown classes overall_acc,Per class accuracy
0.04025,0.0435,"[0.025, 0.025, 0.075, 0.05, 0.1, 0.025, 0.025, 0.05, 0.025, 0.075, 0.05, 0.025, 0.025, 0.025, 0.025, 0.05, 0.025, 0.025, 0.025, 0.025, 0.075, 0.025, 0.025, 0.025, 0.05, 0.05, 0.025, 0.05, 0.025, 0.025, 0.025, 0.025, 0.0, 0.05, 0.025, 0.05, 0.025, 0.05, 0.05, 0.025, 0.05, 0.05, 0.075, 0.025, 0.025, 0.025, 0.025, 0.075, 0.025, 0.0, 0.025, 0.025, 0.275, 0.075, 0.05, 0.05, 0.025, 0.025, 0.025, 0.05, 0.05, 0.025, 0.1, 0.05, 0.05, 0.05, 0.025, 0.05, 0.025, 0.025, 0.075, 0.025, 0.025, 0.0, 0.025, 0.025, 0.05, 0.025, 0.025, 0.075, 0.05, 0.05, 0.025, 0.1, 0.025, 0.025, 0.025, 0.025, 0.025, 0.05, 0.075, 0.025, 0.075, 0.025, 0.025, 0.0, 0.05, 0.025, 0.025, 0.025]"
